Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:33:59.426,-0.0060,-0.0050,-0.9826,-0.0004,-0.0020, 0.0158,-0.0094,-0.0138,-0.0118,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.467,-0.0070,-0.0038,-0.9830,-0.0010,-0.0014, 0.0172,-0.0105,-0.0128,-0.0118,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.505,-0.0066,-0.0067,-0.9843,-0.0001,-0.0029, 0.0171,-0.0105,-0.0128,-0.0118,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.545,-0.0066,-0.0055,-0.9837,-0.0002,-0.0023, 0.0170,-0.0073,-0.0127,-0.0118,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.584,-0.0065,-0.0028,-0.9839,-0.0009,-0.0004, 0.0146,-0.0094,-0.0128,-0.0118,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.625,-0.0071,-0.0046,-0.9843, 0.0010,-0.0029, 0.0169,-0.0105,-0.0138,-0.0107,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.665,-0.0071,-0.0036,-0.9834, 0.0005,-0.0030, 0.0152,-0.0116,-0.0117,-0.0118,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.704,-0.0075,-0.0039,-0.9839, 0.0003,-0.0021, 0.0164,-0.0105,-0.0128,-0.0118,-0.0073, 0.0026,-0.4674
17-Jan-2019 10:33:59.743,-0.0067,-0.0052,-0.9844, 0.0001,-0.0020, 0.0161,-0.0116,-0.0138,-0.0107,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.783,-0.0069,-0.0060,-0.9835, 0.0009,-0.0026, 0.0155,-0.0105,-0.0128,-0.0107,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.823,-0.0066,-0.0048,-0.9834, 0.0003,-0.0023, 0.0163,-0.0094,-0.0138,-0.0129,-0.0074, 0.0026,-0.4674
17-Jan-2019 10:33:59.862,-0.0076,-0.0035,-0.9841, 0.0006,-0.0019, 0.0148,-0.0105,-0.0117,-0.0129,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.903,-0.0074,-0.0047,-0.9831, 0.0001,-0.0014, 0.0169,-0.0105,-0.0117,-0.0129,-0.0074, 0.0025,-0.4673
17-Jan-2019 10:33:59.942,-0.0077,-0.0044,-0.9833, 0.0003,-0.0026, 0.0157,-0.0105,-0.0138,-0.0107,-0.0073, 0.0025,-0.4673
