Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m)
51:20.7,0.2299,-0.1656,-0.9539,0.3252,0.0193,-0.0137,0.4233,0.2787,0.4868,-0.1046,0.1879,-2.0302,49.737239,-123.098617,5.3439,214.0611,142.314346,6,3
51:20.8,0.2449,-0.1573,-0.9496,0.3136,0.025,0.0442,0.0587,0.3468,0.8361,-0.0822,0.1894,-1.9521,49.737239,-123.098617,5.3439,209.155,142.314346,6,3
51:20.9,0.2136,-0.1756,-1.0789,0.2911,0.0088,-0.0991,0.011,0.1396,0.6294,-0.0789,0.1854,-1.8796,49.737239,-123.098617,5.3439,205.8376,142.314346,6,3
51:21.0,0.3029,-0.1477,-1.111,0.3778,0.0275,-0.1293,-0.0592,0.2468,0.3553,-0.0762,0.176,-1.8397,49.737239,-123.098617,5.3439,203.1911,142.314346,6,3
51:21.1,0.3251,-0.0631,-1.0274,0.3794,0.1142,-0.0448,0.0464,0.3216,0.4517,-0.0552,0.1782,-1.7939,49.737239,-123.098617,5.3439,200.381,142.314346,6,3
51:21.2,0.3215,-0.0925,-0.9497,0.3694,0.0989,0.0307,0.2545,0.4016,0.5748,-0.0489,0.1926,-1.7398,49.737239,-123.098617,5.3439,197.5218,142.314346,6,3
51:21.3,0.2081,-0.1441,-0.996,0.2624,0.0547,-0.0175,0.1188,-0.0991,0.6595,-0.0554,0.2002,-1.6735,49.737241,-123.098619,6.0862,194.0364,142.261673,6,3
51:21.4,0.307,-0.1746,-1.0066,0.3486,0.0239,-0.0274,0.0408,0.3564,0.6686,-0.0425,0.1998,-1.6066,49.737241,-123.098619,6.0862,190.3064,142.261673,6,3
51:21.5,0.2328,-0.1418,-1.0219,0.265,0.0555,-0.0421,-0.0232,0.0472,0.6002,-0.0328,0.1987,-1.5437,49.737241,-123.098619,6.0862,186.8772,142.261673,6,3
51:21.6,0.3158,-0.1531,-1.0158,0.3273,0.0313,-0.033,-0.0648,0.4036,0.6228,-0.0117,0.1855,-1.4823,49.737241,-123.098619,6.0862,183.5509,142.261673,6,3
51:21.7,0.4322,-0.0804,-0.8999,0.4105,0.0916,0.085,-0.1395,0.4921,0.6018,0.022,0.1729,-1.4241,49.737241,-123.098619,6.0862,180.3558,142.261673,6,3
51:21.8,0.3261,-0.1365,-1.0598,0.3226,0.0345,-0.0746,-0.006,-0.1725,0.5065,0.0035,0.1719,-1.3709,49.737241,-123.098619,6.0862,177.588,142.261673,6,3
51:21.9,0.3634,-0.1355,-0.8963,0.3456,0.0352,0.0889,0.0365,0.4702,0.6775,0.018,0.1715,-1.3067,49.737241,-123.098619,6.0862,174.1555,142.261673,6,3
51:22.0,0.3145,-0.1164,-1.0051,0.3004,0.0408,-0.0176,-0.1877,-0.1555,0.6924,0.0142,0.1579,-1.237,49.737241,-123.098619,6.0862,170.4071,142.261673,6,3
51:22.1,0.3623,-0.1043,-0.9139,0.3375,0.0602,0.0642,-0.0339,0.2959,0.6566,0.0333,0.1545,-1.1725,49.737241,-123.098619,6.0862,166.8116,142.261673,6,3
51:22.2,0.3822,-0.1261,-0.9991,0.3586,0.0256,-0.011,-0.0242,0.0091,0.568,0.0239,0.1523,-1.1174,49.737241,-123.098619,6.0862,163.8248,142.261673,6,3
51:22.3,0.4053,-0.1132,-0.9757,0.3839,0.0409,0.0122,0.0026,0.0318,0.5115,0.0217,0.1548,-1.0671,49.737242,-123.09862,6.0862,161.1395,141.719284,6,3
51:22.4,0.3967,-0.0975,-0.8891,0.3729,0.0605,0.098,0.0591,0.1548,0.5696,0.024,0.1588,-1.0109,49.737242,-123.09862,6.0862,158.1927,141.719284,6,3
51:22.5,0.2918,-0.1041,-1.0206,0.2974,0.0634,-0.0398,-0.0466,-0.3524,0.5155,-0.001,0.1613,-0.9601,49.737242,-123.09862,6.0862,155.3035,141.719284,6,3
51:22.6,0.3646,-0.1582,-0.9917,0.3532,0.0121,-0.0064,0.1071,0.3132,0.5926,0.0115,0.1711,-0.8986,49.737242,-123.09862,6.0862,152.2084,141.719284,6,3
51:22.7,0.3512,-0.1014,-0.9815,0.3413,0.0632,0.0048,-0.1139,0.021,0.5499,0.01,0.1653,-0.8419,49.737242,-123.09862,6.0862,149.2252,141.719284,6,3
51:22.8,0.3857,-0.0927,-0.9001,0.3732,0.0725,0.0803,0.0346,0.0241,0.5403,0.0116,0.1674,-0.7907,49.737242,-123.09862,6.0862,146.3135,141.719284,6,3
51:22.9,0.364,-0.0792,-1.0782,0.3825,0.0851,-0.092,-0.0411,-0.3709,0.4162,-0.0187,0.165,-0.7444,49.737242,-123.09862,6.0862,143.8991,141.719284,6,3
51:23.0,0.41,-0.1208,-1.0083,0.4415,0.0507,-0.0236,0.183,0.1817,0.5259,-0.032,0.1723,-0.6955,49.737242,-123.09862,6.0862,141.5281,141.719284,6,3
51:23.1,0.3085,-0.0771,-1.0502,0.36,0.1014,-0.0676,0.0484,-0.0663,0.5315,-0.0523,0.1794,-0.6402,49.737242,-123.09862,6.0862,138.5153,141.719284,6,3
51:23.2,0.3151,-0.0556,-1.0393,0.3742,0.128,-0.0581,0.0143,0.1383,0.497,-0.0602,0.1846,-0.5934,49.737242,-123.09862,6.0862,135.9143,141.719284,6,3
51:23.3,0.2593,-0.1497,-1.0747,0.3128,0.0483,-0.096,0.1614,0.2095,0.6712,-0.0546,0.1994,-0.527,49.737086,-123.098892,6.0862,132.4248,140.929489,11.5,3
51:23.4,0.4155,-0.1191,-0.8982,0.4316,0.0898,0.0796,0.1476,0.5256,0.6574,-0.0165,0.2105,-0.4546,49.737086,-123.098892,6.0862,129.016,140.929489,11.5,3
51:23.5,0.2965,-0.0862,-1.1323,0.3483,0.1187,-0.1549,0.04,-0.3434,0.4376,-0.053,0.2064,-0.4066,49.737086,-123.098892,6.0862,125.8308,140.929489,11.5,3
51:23.6,0.3839,-0.1418,-1.0486,0.4223,0.0731,-0.0727,0.1541,0.5346,0.587,-0.0393,0.2165,-0.3478,49.737086,-123.098892,6.0862,122.8689,140.929489,11.5,3
51:23.7,0.3591,-0.1189,-0.975,0.3918,0.0995,0.0003,0.043,0.1917,0.6295,-0.0335,0.2201,-0.2859,49.737086,-123.098892,6.0862,119.3644,140.929489,11.5,3
51:23.8,0.2709,-0.1379,-1.0833,0.3146,0.0843,-0.1093,0.0933,-0.2247,0.5149,-0.0448,0.2241,-0.2317,49.737086,-123.098892,6.0862,115.8771,140.929489,11.5,3
51:23.9,0.4518,-0.138,-0.9054,0.4676,0.0914,0.0678,0.1712,0.5612,0.5913,-0.0163,0.2315,-0.1712,49.737086,-123.098892,6.0862,112.8236,140.929489,11.5,3
51:24.0,0.3413,-0.1457,-1.0924,0.3734,0.078,-0.1183,-0.0211,0.032,0.6514,-0.0329,0.2255,-0.1082,49.737086,-123.098892,6.0862,109.1852,140.929489,11.5,3
51:24.1,0.4198,-0.1079,-0.9547,0.448,0.1208,0.0184,0.0121,0.1838,0.5324,-0.029,0.2308,-0.054,49.737086,-123.098892,6.0862,105.8603,140.929489,11.5,3
51:24.2,0.2815,-0.1134,-1.0315,0.3269,0.1147,-0.0589,0.011,0.057,0.565,-0.0467,0.2302,0.0007,49.737086,-123.098892,6.0862,102.8619,140.929489,11.5,3
51:24.3,0.3676,-0.1548,-0.9052,0.3951,0.0791,0.0667,-0.0072,0.379,0.6377,-0.0283,0.236,0.0625,49.737113,-123.098717,6.3337,99.4933,140.85051,4,3
51:24.4,0.3441,-0.1682,-1.0373,0.3794,0.0622,-0.0649,-0.0017,-0.1375,0.5291,-0.0363,0.2325,0.1189,49.737113,-123.098717,6.3337,96.0385,140.85051,4,3
51:24.5,0.4527,-0.141,-0.8976,0.4722,0.0901,0.0751,0.0463,0.4241,0.5674,-0.02,0.2332,0.1732,49.737113,-123.098717,6.3337,92.9499,140.85051,4,3
51:24.6,0.3104,-0.1539,-0.9271,0.3419,0.0724,0.0465,0.0078,-0.0153,0.5583,-0.0324,0.2282,0.2281,49.737113,-123.098717,6.3337,89.7831,140.85051,4,3
51:24.7,0.2736,-0.1903,-1.0138,0.3069,0.0658,-0.0377,0.0014,0.1078,0.6036,-0.0339,0.2281,0.283,49.737113,-123.098717,6.3337,86.633,140.85051,4,3
51:24.8,0.423,-0.1669,-0.9619,0.4341,0.0556,0.013,-0.0606,0.232,0.667,-0.0113,0.2244,0.352,49.737113,-123.098717,6.3337,82.9194,140.85051,4,3
51:24.9,0.4017,-0.124,-0.9793,0.4187,0.0923,-0.0032,0.0603,0.0852,0.4818,-0.0173,0.218,0.399,49.737113,-123.098717,6.3337,79.6856,140.85051,4,3
51:25.0,0.3541,-0.0894,-0.9642,0.3814,0.1229,0.0126,0.0038,-0.0357,0.4109,-0.0279,0.2139,0.4386,49.737113,-123.098717,6.3337,77.3812,140.85051,4,3
51:25.1,0.3412,-0.0971,-1.043,0.3849,0.1198,-0.0678,0.0955,-0.1509,0.4575,-0.0448,0.2187,0.4838,49.737113,-123.098717,6.3337,74.9198,140.85051,4,3
51:25.2,0.4222,-0.1232,-0.9194,0.4429,0.0859,0.0383,0.0506,0.4168,0.5417,-0.0374,0.22,0.5306,49.737113,-123.098717,6.3337,72.3238,140.85051,4,3
51:25.3,0.2637,-0.1663,-1.0299,0.3129,0.0506,-0.055,-0.0252,-0.1707,0.5535,-0.0504,0.2187,0.5903,49.737094,-123.098629,6.3337,69.101,140.842621,4,3
51:25.4,0.3074,-0.1414,-0.9759,0.346,0.0817,-0.0018,0.121,0.1848,0.5452,-0.0396,0.2249,0.647,49.737094,-123.098629,6.3337,65.8915,140.842621,4,3
51:25.5,0.358,-0.1397,-1.0167,0.3934,0.0827,-0.0424,0.0099,0.1941,0.5954,-0.0364,0.2242,0.7085,49.737094,-123.098629,6.3337,62.4556,140.842621,4,3
51:25.6,0.3292,-0.1556,-0.9678,0.3611,0.0691,0.0061,0.0622,0.3036,0.6043,-0.0328,0.2266,0.7683,49.737094,-123.098629,6.3337,59.0525,140.842621,4,3
51:25.7,0.3456,-0.1573,-0.95,0.384,0.0681,0.0419,0.107,0.2257,0.6425,-0.0255,0.2286,0.826,49.737094,-123.098629,6.3337,55.6461,140.842621,4,3
51:25.8,0.3062,-0.1825,-1.0155,0.3304,0.0532,-0.0305,0.0292,0.1624,0.5536,-0.0235,0.2285,0.8842,49.737094,-123.098629,6.3337,52.1515,140.842621,4,3
51:25.9,0.4205,-0.1586,-0.9293,0.4148,0.0597,0.0533,-0.0189,0.4461,0.6347,-0.0023,0.2263,0.9449,49.737094,-123.098629,6.3337,48.8465,140.842621,4,3
51:26.0,0.3403,-0.2185,-1.0017,0.3468,0.0036,-0.0267,-0.0178,0.0389,0.5703,-0.0067,0.224,1.0066,49.737094,-123.098629,6.3337,45.3317,140.842621,4,3
51:26.1,0.3676,-0.1712,-0.9869,0.3768,0.0493,-0.0115,-0.0337,-0.0309,0.4942,-0.0094,0.2223,1.0589,49.737094,-123.098629,6.3337,42.1802,140.842621,4,3
51:26.2,0.3966,-0.1835,-0.9306,0.4073,0.0384,0.0444,0.0462,0.1302,0.6005,-0.011,0.2237,1.1162,49.737094,-123.098629,6.3337,39.1642,140.842621,4,3
51:26.3,0.3192,-0.1918,-0.9602,0.3277,0.0289,0.0151,0.011,0.1566,0.6283,-0.0087,0.2226,1.1801,49.737096,-123.098531,6.4523,35.5319,140.841827,4,3
51:26.4,0.3456,-0.2305,-0.9586,0.3498,-0.0098,0.0167,0.0121,0.1869,0.5526,-0.0043,0.2226,1.2373,49.737096,-123.098531,6.4523,32.0922,140.841827,4,3
51:26.5,0.3787,-0.1709,-1.0001,0.3818,0.0476,-0.0242,0.0047,0.0903,0.516,-0.0032,0.2203,1.2881,49.737096,-123.098531,6.4523,29.0831,140.841827,4,3
51:26.6,0.4195,-0.142,-0.9586,0.4142,0.0777,0.017,-0.0092,0.2945,0.5359,0.0054,0.2215,1.3404,49.737096,-123.098531,6.4523,26.1328,140.841827,4,3
51:26.7,0.3854,-0.1682,-0.9599,0.3876,0.05,0.016,-0.0498,-0.0482,0.5508,-0.0022,0.22,1.3949,49.737096,-123.098531,6.4523,23.1115,140.841827,4,3
51:26.8,0.396,-0.2028,-0.9007,0.3961,0.0227,0.0735,0.1188,0.1715,0.6177,-0.0001,0.2275,1.453,49.737096,-123.098531,6.4523,19.88,140.841827,4,3
51:26.9,0.2761,-0.2662,-1.0114,0.2445,-0.047,-0.0772,-0.0446,-0.2967,0.6332,-0.0077,0.2299,1.515,49.737096,-123.098531,6.4523,16.2344,140.841827,4,3
51:27.0,0.3873,-0.1819,-0.9621,0.3776,0.0477,0.0111,0.0217,0.3348,0.5574,0.01,0.2316,1.5716,49.737096,-123.098531,6.4523,12.9779,140.841827,4,3
51:27.1,0.4107,-0.2337,-0.9609,0.386,0.0015,0.0108,0.09,0.5134,0.5783,0.0254,0.2374,1.628,49.737096,-123.098531,6.4523,9.7487,140.841827,4,3
51:27.2,0.4181,-0.1375,-0.9248,0.4024,0.0913,0.0485,-0.1147,-0.3693,0.3393,0.0162,0.2309,1.6718,49.737096,-123.098531,6.4523,6.8271,140.841827,4,3
51:27.3,0.3419,-0.1935,-1.045,0.3593,0.0377,-0.0723,0.0742,-0.2393,0.4689,-0.0178,0.2333,1.7149,49.737125,-123.09844,6.4523,4.6116,140.841751,4,3
