Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
20-Jan-2019 13:01:25.651, 0.0020, 0.0007,-0.9866,-0.0168, 0.0018, 0.0140,-0.0105,-0.0128,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.660, 0.0033,-0.0026,-0.9872,-0.0166, 0.0030, 0.0132,-0.0084,-0.0149,-0.0107, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.670, 0.0035,-0.0074,-0.9867,-0.0153,-0.0003, 0.0126,-0.0094,-0.0138,-0.0107, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.680, 0.0018,-0.0077,-0.9873,-0.0151,-0.0051, 0.0131,-0.0073,-0.0149,-0.0107, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.690, 0.0025,-0.0068,-0.9874,-0.0168,-0.0054, 0.0125,-0.0105,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.702, 0.0045,-0.0046,-0.9862,-0.0160,-0.0044, 0.0125,-0.0084,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.710, 0.0032,-0.0022,-0.9858,-0.0141,-0.0022, 0.0136,-0.0094,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.721, 0.0017,-0.0029,-0.9871,-0.0154, 0.0002, 0.0140,-0.0084,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.730, 0.0008,-0.0025,-0.9858,-0.0168,-0.0006, 0.0128,-0.0084,-0.0138,-0.0129, 0.0186, 0.0024, 0.2041
20-Jan-2019 13:01:25.740, 0.0028,-0.0051,-0.9857,-0.0177,-0.0001, 0.0140,-0.0083,-0.0149,-0.0129, 0.0185, 0.0024, 0.2041
20-Jan-2019 13:01:25.750, 0.0053,-0.0085,-0.9862,-0.0157,-0.0028, 0.0142,-0.0083,-0.0159,-0.0129, 0.0185, 0.0024, 0.2041
20-Jan-2019 13:01:25.760, 0.0044,-0.0088,-0.9887,-0.0132,-0.0061, 0.0137,-0.0084,-0.0138,-0.0118, 0.0185, 0.0024, 0.2041
